election,race,key,county,precinct,party,candidate,votes
2014-gen,us senate,Missoula-EVARO 94,Missoula,EVARO 94,L,ROGER ROOTS,9
2014-gen,us senate,Missoula-FRANKLIN 100S,Missoula,FRANKLIN 100S,L,ROGER ROOTS,16
2014-gen,us senate,Missoula-FRENCHTWN 14S,Missoula,FRENCHTWN 14S,L,ROGER ROOTS,6
2014-gen,us senate,Missoula-HAWTHORNE 95,Missoula,HAWTHORNE 95,L,ROGER ROOTS,21
2014-gen,us senate,Missoula-HELLGATE 96E,Missoula,HELLGATE 96E,L,ROGER ROOTS,57
2014-gen,us senate,Missoula-LOWELL 95,Missoula,LOWELL 95,L,ROGER ROOTS,36
2014-gen,us senate,Missoula-MEADOW HILL 99,Missoula,MEADOW HILL 99,L,ROGER ROOTS,22
2014-gen,us senate,Missoula-PAXSON 89,Missoula,PAXSON 89,L,ROGER ROOTS,22
2014-gen,us senate,Missoula-POTOMAC 92,Missoula,POTOMAC 92,L,ROGER ROOTS,10
2014-gen,us senate,Missoula-RATTLSNK 91E,Missoula,RATTLSNK 91E,L,ROGER ROOTS,15
2014-gen,us senate,Missoula-RATTLSNK 91W,Missoula,RATTLSNK 91W,L,ROGER ROOTS,18
2014-gen,us senate,Missoula-RUSSELL 99N,Missoula,RUSSELL 99N,L,ROGER ROOTS,20
2014-gen,us senate,Missoula-SENIOR CIT 91,Missoula,SENIOR CIT 91,L,ROGER ROOTS,15
2014-gen,us senate,Missoula-ST JOSEPH 100E,Missoula,ST JOSEPH 100E,L,ROGER ROOTS,22
2014-gen,us senate,Missoula-ST JOSEPH 100W,Missoula,ST JOSEPH 100W,L,ROGER ROOTS,34
2014-gen,us senate,Missoula-SWAN 92,Missoula,SWAN 92,L,ROGER ROOTS,5
2014-gen,us senate,Missoula-TARGET RNG 97,Missoula,TARGET RNG 97,L,ROGER ROOTS,11
2014-gen,us senate,Missoula-UC CENTR 89,Missoula,UC CENTR 89,L,ROGER ROOTS,18
2014-gen,us senate,Missoula-HELLGATE 97,Missoula,HELLGATE 97,L,ROGER ROOTS,12
2014-gen,us senate,Missoula-COLD SPRINGS 89,Missoula,COLD SPRINGS 89,L,ROGER ROOTS,18
2014-gen,us senate,Missoula-FRANKLIN 100N,Missoula,FRANKLIN 100N,L,ROGER ROOTS,22
2014-gen,us senate,Missoula-FRENCHTWN 14N,Missoula,FRENCHTWN 14N,L,ROGER ROOTS,6
2014-gen,us senate,Missoula-FRENCHTWN 94,Missoula,FRENCHTWN 94,L,ROGER ROOTS,24
2014-gen,us senate,Missoula-HELLGATE 94,Missoula,HELLGATE 94,L,ROGER ROOTS,21
2014-gen,us senate,Missoula-HELLGATE 95,Missoula,HELLGATE 95,L,ROGER ROOTS,12
2014-gen,us senate,Missoula-HELLGATE 96W,Missoula,HELLGATE 96W,L,ROGER ROOTS,14
2014-gen,us senate,Missoula-LEWIS CLK 89,Missoula,LEWIS CLK 89,L,ROGER ROOTS,3
2014-gen,us senate,Missoula-LEWIS CLK 90E,Missoula,LEWIS CLK 90E,L,ROGER ROOTS,17
2014-gen,us senate,Missoula-LEWIS CLK 90W,Missoula,LEWIS CLK 90W,L,ROGER ROOTS,26
2014-gen,us senate,Missoula-LOLO 89,Missoula,LOLO 89,L,ROGER ROOTS,12
2014-gen,us senate,Missoula-PETTY CRK 97,Missoula,PETTY CRK 97,L,ROGER ROOTS,7
2014-gen,us senate,Missoula-RUSSELL 99S,Missoula,RUSSELL 99S,L,ROGER ROOTS,19
2014-gen,us senate,Missoula-SEELEY LK 92,Missoula,SEELEY LK 92,L,ROGER ROOTS,16
2014-gen,us senate,Missoula-SENIOR CIT 95,Missoula,SENIOR CIT 95,L,ROGER ROOTS,21
2014-gen,us senate,Missoula-SPRING MDW 94,Missoula,SPRING MDW 94,L,ROGER ROOTS,12
2014-gen,us senate,Missoula-SPRING MDW 96,Missoula,SPRING MDW 96,L,ROGER ROOTS,3
2014-gen,us senate,Missoula-TARGET RNG 98,Missoula,TARGET RNG 98,L,ROGER ROOTS,24
2014-gen,us senate,Missoula-HAWTHORNE 98N,Missoula,HAWTHORNE 98N,L,ROGER ROOTS,4
2014-gen,us senate,Missoula-LIBRARY 91,Missoula,LIBRARY 91,L,ROGER ROOTS,31
2014-gen,us senate,Missoula-LOLO 97,Missoula,LOLO 97,L,ROGER ROOTS,44
2014-gen,us senate,Missoula-RUSSELL 90,Missoula,RUSSELL 90,L,ROGER ROOTS,12
2014-gen,us senate,Missoula-FRENCHTWN 96,Missoula,FRENCHTWN 96,L,ROGER ROOTS,16
2014-gen,us senate,Missoula-HAWTHORNE 98S,Missoula,HAWTHORNE 98S,L,ROGER ROOTS,25
2014-gen,us senate,Missoula-LOWELL 94,Missoula,LOWELL 94,L,ROGER ROOTS,29
2014-gen,us senate,Musselshell-PRECINCT 5,Musselshell,PRECINCT 5,D,AMANDA CURTIS,80
2014-gen,us senate,Musselshell-PRECINCT 7,Musselshell,PRECINCT 7,D,AMANDA CURTIS,14
2014-gen,us senate,Musselshell-PRECINCT 1,Musselshell,PRECINCT 1,D,AMANDA CURTIS,110
2014-gen,us senate,Musselshell-PRECINCT 3,Musselshell,PRECINCT 3,D,AMANDA CURTIS,79
2014-gen,us senate,Musselshell-PRECINCT 6,Musselshell,PRECINCT 6,D,AMANDA CURTIS,145
2014-gen,us senate,Musselshell-PRECINCT 8,Musselshell,PRECINCT 8,D,AMANDA CURTIS,14
2014-gen,us senate,Musselshell-PRECINCT 5,Musselshell,PRECINCT 5,R,STEVE DAINES,429
2014-gen,us senate,Musselshell-PRECINCT 7,Musselshell,PRECINCT 7,R,STEVE DAINES,96
2014-gen,us senate,Musselshell-PRECINCT 1,Musselshell,PRECINCT 1,R,STEVE DAINES,280
2014-gen,us senate,Musselshell-PRECINCT 3,Musselshell,PRECINCT 3,R,STEVE DAINES,226
2014-gen,us senate,Musselshell-PRECINCT 6,Musselshell,PRECINCT 6,R,STEVE DAINES,472
2014-gen,us senate,Musselshell-PRECINCT 8,Musselshell,PRECINCT 8,R,STEVE DAINES,69
2014-gen,us senate,Musselshell-PRECINCT 1,Musselshell,PRECINCT 1,L,ROGER ROOTS,7
2014-gen,us senate,Musselshell-PRECINCT 3,Musselshell,PRECINCT 3,L,ROGER ROOTS,4
2014-gen,us senate,Musselshell-PRECINCT 6,Musselshell,PRECINCT 6,L,ROGER ROOTS,11
2014-gen,us senate,Musselshell-PRECINCT 8,Musselshell,PRECINCT 8,L,ROGER ROOTS,1
2014-gen,us senate,Musselshell-PRECINCT 5,Musselshell,PRECINCT 5,L,ROGER ROOTS,20
2014-gen,us senate,Musselshell-PRECINCT 7,Musselshell,PRECINCT 7,L,ROGER ROOTS,2
2014-gen,us senate,Park-59B N CENTRAL PC,Park,59B N CENTRAL PC,D,AMANDA CURTIS,314
2014-gen,us senate,Park-59D SOUTH PC,Park,59D SOUTH PC,D,AMANDA CURTIS,277
2014-gen,us senate,Park-60EL SE COL,Park,60EL SE COL,D,AMANDA CURTIS,299
2014-gen,us senate,Park-60FL SC COL,Park,60FL SC COL,D,AMANDA CURTIS,304
2014-gen,us senate,Park-59A NORTH PC,Park,59A NORTH PC,D,AMANDA CURTIS,178
2014-gen,us senate,Park-60B SOUTH WEST OF LIVINGSTON,Park,60B SOUTH WEST OF LIVINGSTON,D,AMANDA CURTIS,187
2014-gen,us senate,Park-60CL NW COL,Park,60CL NW COL,D,AMANDA CURTIS,243
2014-gen,us senate,Park-60DL NE COL,Park,60DL NE COL,D,AMANDA CURTIS,269
2014-gen,us senate,Park-60GL SW COL,Park,60GL SW COL,D,AMANDA CURTIS,326
2014-gen,us senate,Park-59C S CENTRAL PC,Park,59C S CENTRAL PC,D,AMANDA CURTIS,234
2014-gen,us senate,Park-60A NORTH WEST OF LIVINGSTON,Park,60A NORTH WEST OF LIVINGSTON,D,AMANDA CURTIS,215
2014-gen,us senate,Park-59C S CENTRAL PC,Park,59C S CENTRAL PC,R,STEVE DAINES,461
2014-gen,us senate,Park-60A NORTH WEST OF LIVINGSTON,Park,60A NORTH WEST OF LIVINGSTON,R,STEVE DAINES,382
2014-gen,us senate,Park-59A NORTH PC,Park,59A NORTH PC,R,STEVE DAINES,489
2014-gen,us senate,Park-59B N CENTRAL PC,Park,59B N CENTRAL PC,R,STEVE DAINES,607
2014-gen,us senate,Park-59D SOUTH PC,Park,59D SOUTH PC,R,STEVE DAINES,344
2014-gen,us senate,Park-60B SOUTH WEST OF LIVINGSTON,Park,60B SOUTH WEST OF LIVINGSTON,R,STEVE DAINES,328
2014-gen,us senate,Park-60DL NE COL,Park,60DL NE COL,R,STEVE DAINES,280
2014-gen,us senate,Park-60EL SE COL,Park,60EL SE COL,R,STEVE DAINES,188
2014-gen,us senate,Park-60CL NW COL,Park,60CL NW COL,R,STEVE DAINES,393
2014-gen,us senate,Park-60FL SC COL,Park,60FL SC COL,R,STEVE DAINES,194
2014-gen,us senate,Park-60GL SW COL,Park,60GL SW COL,R,STEVE DAINES,277
2014-gen,us senate,Park-59A NORTH PC,Park,59A NORTH PC,L,ROGER ROOTS,7
2014-gen,us senate,Park-59B N CENTRAL PC,Park,59B N CENTRAL PC,L,ROGER ROOTS,11
2014-gen,us senate,Park-60CL NW COL,Park,60CL NW COL,L,ROGER ROOTS,16
2014-gen,us senate,Park-60DL NE COL,Park,60DL NE COL,L,ROGER ROOTS,14
2014-gen,us senate,Park-60GL SW COL,Park,60GL SW COL,L,ROGER ROOTS,10
2014-gen,us senate,Park-59D SOUTH PC,Park,59D SOUTH PC,L,ROGER ROOTS,27
2014-gen,us senate,Park-60B SOUTH WEST OF LIVINGSTON,Park,60B SOUTH WEST OF LIVINGSTON,L,ROGER ROOTS,19
2014-gen,us senate,Park-60EL SE COL,Park,60EL SE COL,L,ROGER ROOTS,16
2014-gen,us senate,Park-60FL SC COL,Park,60FL SC COL,L,ROGER ROOTS,16
2014-gen,us senate,Park-59C S CENTRAL PC,Park,59C S CENTRAL PC,L,ROGER ROOTS,55
2014-gen,us senate,Park-60A NORTH WEST OF LIVINGSTON,Park,60A NORTH WEST OF LIVINGSTON,L,ROGER ROOTS,11
2014-gen,us senate,Petroleum-PRECNCT 1,Petroleum,PRECNCT 1,D,AMANDA CURTIS,36
2014-gen,us senate,Petroleum-PRECNCT 1,Petroleum,PRECNCT 1,R,STEVE DAINES,200
2014-gen,us senate,Petroleum-PRECNCT 1,Petroleum,PRECNCT 1,L,ROGER ROOTS,3
2014-gen,us senate,Phillips-PCT 12-S - MALTA SOUTH - 32/16,Phillips,PCT 12-S - MALTA SOUTH - 32/16,D,AMANDA CURTIS,42
2014-gen,us senate,Phillips-PCT 2-N - DODSON NORTH - 33/17,Phillips,PCT 2-N - DODSON NORTH - 33/17,D,AMANDA CURTIS,20
2014-gen,us senate,Phillips-PCT 8-N - SACO NORTH - 33/17,Phillips,PCT 8-N - SACO NORTH - 33/17,D,AMANDA CURTIS,32
2014-gen,us senate,Phillips-PCT 11 - FIRST CREEK - 32/16,Phillips,PCT 11 - FIRST CREEK - 32/16,D,AMANDA CURTIS,6
2014-gen,us senate,Phillips-PCT 16 - WHITEWATER - 33/17,Phillips,PCT 16 - WHITEWATER - 33/17,D,AMANDA CURTIS,5
2014-gen,us senate,Phillips-PCT 6 - LANDUSKY - 32/16,Phillips,PCT 6 - LANDUSKY - 32/16,D,AMANDA CURTIS,3
2014-gen,us senate,Phillips-PCT 7 - LORING - 33/17,Phillips,PCT 7 - LORING - 33/17,D,AMANDA CURTIS,6
2014-gen,us senate,Phillips-PCT 12-N - MALTA NORTH - 33/17,Phillips,PCT 12-N - MALTA NORTH - 33/17,D,AMANDA CURTIS,21
2014-gen,us senate,Phillips-PCT 2-S - DODSON SOUTH - 32/16,Phillips,PCT 2-S - DODSON SOUTH - 32/16,D,AMANDA CURTIS,16
2014-gen,us senate,Phillips-PCT 8-S - SACO SOUTH - 32/16,Phillips,PCT 8-S - SACO SOUTH - 32/16,D,AMANDA CURTIS,2
2014-gen,us senate,Phillips-PCT 5 - ZORTMAN - 32/16,Phillips,PCT 5 - ZORTMAN - 32/16,D,AMANDA CURTIS,6
2014-gen,us senate,Phillips-PCT 9-2 - MALTA CITY - 33/17,Phillips,PCT 9-2 - MALTA CITY - 33/17,D,AMANDA CURTIS,93
2014-gen,us senate,Phillips-PCT 9-1 - MALTA CITY - 33/17,Phillips,PCT 9-1 - MALTA CITY - 33/17,D,AMANDA CURTIS,85
2014-gen,us senate,Phillips-PCT 9-1 - MALTA CITY - 33/17,Phillips,PCT 9-1 - MALTA CITY - 33/17,R,STEVE DAINES,318
2014-gen,us senate,Phillips-PCT 12-S - MALTA SOUTH - 32/16,Phillips,PCT 12-S - MALTA SOUTH - 32/16,R,STEVE DAINES,254
2014-gen,us senate,Phillips-PCT 2-N - DODSON NORTH - 33/17,Phillips,PCT 2-N - DODSON NORTH - 33/17,R,STEVE DAINES,31
2014-gen,us senate,Phillips-PCT 8-N - SACO NORTH - 33/17,Phillips,PCT 8-N - SACO NORTH - 33/17,R,STEVE DAINES,145
2014-gen,us senate,Phillips-PCT 8-S - SACO SOUTH - 32/16,Phillips,PCT 8-S - SACO SOUTH - 32/16,R,STEVE DAINES,6
2014-gen,us senate,Phillips-PCT 11 - FIRST CREEK - 32/16,Phillips,PCT 11 - FIRST CREEK - 32/16,R,STEVE DAINES,27
2014-gen,us senate,Phillips-PCT 16 - WHITEWATER - 33/17,Phillips,PCT 16 - WHITEWATER - 33/17,R,STEVE DAINES,59
2014-gen,us senate,Phillips-PCT 5 - ZORTMAN - 32/16,Phillips,PCT 5 - ZORTMAN - 32/16,R,STEVE DAINES,53
2014-gen,us senate,Phillips-PCT 12-N - MALTA NORTH - 33/17,Phillips,PCT 12-N - MALTA NORTH - 33/17,R,STEVE DAINES,94
2014-gen,us senate,Phillips-PCT 2-S - DODSON SOUTH - 32/16,Phillips,PCT 2-S - DODSON SOUTH - 32/16,R,STEVE DAINES,23
2014-gen,us senate,Phillips-PCT 6 - LANDUSKY - 32/16,Phillips,PCT 6 - LANDUSKY - 32/16,R,STEVE DAINES,29
2014-gen,us senate,Phillips-PCT 7 - LORING - 33/17,Phillips,PCT 7 - LORING - 33/17,R,STEVE DAINES,43
2014-gen,us senate,Phillips-PCT 9-2 - MALTA CITY - 33/17,Phillips,PCT 9-2 - MALTA CITY - 33/17,R,STEVE DAINES,297
2014-gen,us senate,Phillips-PCT 12-N - MALTA NORTH - 33/17,Phillips,PCT 12-N - MALTA NORTH - 33/17,L,ROGER ROOTS,1
2014-gen,us senate,Phillips-PCT 2-S - DODSON SOUTH - 32/16,Phillips,PCT 2-S - DODSON SOUTH - 32/16,L,ROGER ROOTS,1
2014-gen,us senate,Phillips-PCT 5 - ZORTMAN - 32/16,Phillips,PCT 5 - ZORTMAN - 32/16,L,ROGER ROOTS,1
2014-gen,us senate,Phillips-PCT 6 - LANDUSKY - 32/16,Phillips,PCT 6 - LANDUSKY - 32/16,L,ROGER ROOTS,0
2014-gen,us senate,Phillips-PCT 7 - LORING - 33/17,Phillips,PCT 7 - LORING - 33/17,L,ROGER ROOTS,0
2014-gen,us senate,Phillips-PCT 9-2 - MALTA CITY - 33/17,Phillips,PCT 9-2 - MALTA CITY - 33/17,L,ROGER ROOTS,11
2014-gen,us senate,Phillips-PCT 12-S - MALTA SOUTH - 32/16,Phillips,PCT 12-S - MALTA SOUTH - 32/16,L,ROGER ROOTS,9
2014-gen,us senate,Phillips-PCT 2-N - DODSON NORTH - 33/17,Phillips,PCT 2-N - DODSON NORTH - 33/17,L,ROGER ROOTS,1
2014-gen,us senate,Phillips-PCT 8-N - SACO NORTH - 33/17,Phillips,PCT 8-N - SACO NORTH - 33/17,L,ROGER ROOTS,1
2014-gen,us senate,Phillips-PCT 8-S - SACO SOUTH - 32/16,Phillips,PCT 8-S - SACO SOUTH - 32/16,L,ROGER ROOTS,0
2014-gen,us senate,Phillips-PCT 11 - FIRST CREEK - 32/16,Phillips,PCT 11 - FIRST CREEK - 32/16,L,ROGER ROOTS,1
2014-gen,us senate,Phillips-PCT 16 - WHITEWATER - 33/17,Phillips,PCT 16 - WHITEWATER - 33/17,L,ROGER ROOTS,0
2014-gen,us senate,Phillips-PCT 9-1 - MALTA CITY - 33/17,Phillips,PCT 9-1 - MALTA CITY - 33/17,L,ROGER ROOTS,8
2014-gen,us senate,Pondera-BRADY_19,Pondera,BRADY_19,D,AMANDA CURTIS,95
2014-gen,us senate,Pondera-HEART BUTTE_20,Pondera,HEART BUTTE_20,D,AMANDA CURTIS,109
2014-gen,us senate,Pondera-CONRAD_24,Pondera,CONRAD_24,D,AMANDA CURTIS,135
2014-gen,us senate,Pondera-CONRAD_27,Pondera,CONRAD_27,D,AMANDA CURTIS,127
2014-gen,us senate,Pondera-VALIER_34,Pondera,VALIER_34,D,AMANDA CURTIS,62
2014-gen,us senate,Pondera-VALIER (RURAL)_35,Pondera,VALIER (RURAL)_35,D,AMANDA CURTIS,87
2014-gen,us senate,Pondera-CONRAD RURAL 29,Pondera,CONRAD RURAL 29,D,AMANDA CURTIS,29
2014-gen,us senate,Pondera-DUPUYER_23,Pondera,DUPUYER_23,D,AMANDA CURTIS,22
2014-gen,us senate,Pondera-CONRAD RURAL 29,Pondera,CONRAD RURAL 29,R,STEVE DAINES,106
2014-gen,us senate,Pondera-HEART BUTTE_20,Pondera,HEART BUTTE_20,R,STEVE DAINES,13
2014-gen,us senate,Pondera-DUPUYER_23,Pondera,DUPUYER_23,R,STEVE DAINES,82
2014-gen,us senate,Pondera-CONRAD_24,Pondera,CONRAD_24,R,STEVE DAINES,310
2014-gen,us senate,Pondera-BRADY_19,Pondera,BRADY_19,R,STEVE DAINES,188
2014-gen,us senate,Pondera-CONRAD_27,Pondera,CONRAD_27,R,STEVE DAINES,330
2014-gen,us senate,Pondera-VALIER_34,Pondera,VALIER_34,R,STEVE DAINES,162
2014-gen,us senate,Pondera-VALIER (RURAL)_35,Pondera,VALIER (RURAL)_35,R,STEVE DAINES,283
2014-gen,us senate,Pondera-VALIER_34,Pondera,VALIER_34,L,ROGER ROOTS,2
2014-gen,us senate,Pondera-VALIER (RURAL)_35,Pondera,VALIER (RURAL)_35,L,ROGER ROOTS,3
2014-gen,us senate,Pondera-CONRAD RURAL 29,Pondera,CONRAD RURAL 29,L,ROGER ROOTS,1
2014-gen,us senate,Pondera-BRADY_19,Pondera,BRADY_19,L,ROGER ROOTS,8
2014-gen,us senate,Pondera-HEART BUTTE_20,Pondera,HEART BUTTE_20,L,ROGER ROOTS,2
2014-gen,us senate,Pondera-DUPUYER_23,Pondera,DUPUYER_23,L,ROGER ROOTS,2
2014-gen,us senate,Pondera-CONRAD_24,Pondera,CONRAD_24,L,ROGER ROOTS,9
2014-gen,us senate,Pondera-CONRAD_27,Pondera,CONRAD_27,L,ROGER ROOTS,7
2014-gen,us senate,Powder River-PRECINCT03,Powder River,PRECINCT03,D,AMANDA CURTIS,7
2014-gen,us senate,Powder River-PRECINCT08,Powder River,PRECINCT08,D,AMANDA CURTIS,0
2014-gen,us senate,Powder River-PRECINCT04,Powder River,PRECINCT04,D,AMANDA CURTIS,8
2014-gen,us senate,Powder River-PRECINCT09,Powder River,PRECINCT09,D,AMANDA CURTIS,9
2014-gen,us senate,Powder River-PRECINCT11,Powder River,PRECINCT11,D,AMANDA CURTIS,61
2014-gen,us senate,Powder River-PRECINCT12,Powder River,PRECINCT12,D,AMANDA CURTIS,50
2014-gen,us senate,Powder River-PRECINCT05,Powder River,PRECINCT05,D,AMANDA CURTIS,22
2014-gen,us senate,Powder River-PRECINCT05,Powder River,PRECINCT05,R,STEVE DAINES,95
2014-gen,us senate,Powder River-PRECINCT08,Powder River,PRECINCT08,R,STEVE DAINES,21
2014-gen,us senate,Powder River-PRECINCT03,Powder River,PRECINCT03,R,STEVE DAINES,31
2014-gen,us senate,Powder River-PRECINCT04,Powder River,PRECINCT04,R,STEVE DAINES,31
2014-gen,us senate,Powder River-PRECINCT09,Powder River,PRECINCT09,R,STEVE DAINES,37
2014-gen,us senate,Powder River-PRECINCT11,Powder River,PRECINCT11,R,STEVE DAINES,242
2014-gen,us senate,Powder River-PRECINCT12,Powder River,PRECINCT12,R,STEVE DAINES,248
2014-gen,us senate,Powder River-PRECINCT04,Powder River,PRECINCT04,L,ROGER ROOTS,1
2014-gen,us senate,Powder River-PRECINCT09,Powder River,PRECINCT09,L,ROGER ROOTS,0
2014-gen,us senate,Powder River-PRECINCT11,Powder River,PRECINCT11,L,ROGER ROOTS,4
2014-gen,us senate,Powder River-PRECINCT12,Powder River,PRECINCT12,L,ROGER ROOTS,6
2014-gen,us senate,Powder River-PRECINCT08,Powder River,PRECINCT08,L,ROGER ROOTS,0
2014-gen,us senate,Powder River-PRECINCT03,Powder River,PRECINCT03,L,ROGER ROOTS,0
2014-gen,us senate,Powder River-PRECINCT05,Powder River,PRECINCT05,L,ROGER ROOTS,0
2014-gen,us senate,Powell-PRECINCT #5.78,Powell,PRECINCT #5.78,D,AMANDA CURTIS,100
2014-gen,us senate,Powell-PRECINCT #7.78,Powell,PRECINCT #7.78,D,AMANDA CURTIS,99
2014-gen,us senate,Powell-PRECINCT #10.80,Powell,PRECINCT #10.80,D,AMANDA CURTIS,16
2014-gen,us senate,Powell-PRECINCT #1.80,Powell,PRECINCT #1.80,D,AMANDA CURTIS,20
2014-gen,us senate,Powell-PRECINCT #12.80,Powell,PRECINCT #12.80,D,AMANDA CURTIS,23
2014-gen,us senate,Powell-PRECINCT #14.80,Powell,PRECINCT #14.80,D,AMANDA CURTIS,38
2014-gen,us senate,Powell-PRECINCT #8.80,Powell,PRECINCT #8.80,D,AMANDA CURTIS,63
2014-gen,us senate,Powell-PRECINCT #6.78,Powell,PRECINCT #6.78,D,AMANDA CURTIS,118
2014-gen,us senate,Powell-PRECINCT #11.80,Powell,PRECINCT #11.80,D,AMANDA CURTIS,14
2014-gen,us senate,Powell-PRECINCT #2.80,Powell,PRECINCT #2.80,D,AMANDA CURTIS,16
2014-gen,us senate,Powell-PRECINCT #3.78,Powell,PRECINCT #3.78,D,AMANDA CURTIS,87
2014-gen,us senate,Powell-PRECINCT #16.78,Powell,PRECINCT #16.78,D,AMANDA CURTIS,38
2014-gen,us senate,Powell-PRECINCT #4.78,Powell,PRECINCT #4.78,D,AMANDA CURTIS,73
2014-gen,us senate,Powell-PRECINCT #3.78,Powell,PRECINCT #3.78,R,STEVE DAINES,241
2014-gen,us senate,Powell-PRECINCT #12.80,Powell,PRECINCT #12.80,R,STEVE DAINES,94
2014-gen,us senate,Powell-PRECINCT #14.80,Powell,PRECINCT #14.80,R,STEVE DAINES,101
2014-gen,us senate,Powell-PRECINCT #16.78,Powell,PRECINCT #16.78,R,STEVE DAINES,67
2014-gen,us senate,Powell-PRECINCT #8.80,Powell,PRECINCT #8.80,R,STEVE DAINES,108
2014-gen,us senate,Powell-PRECINCT #2.80,Powell,PRECINCT #2.80,R,STEVE DAINES,64
2014-gen,us senate,Powell-PRECINCT #6.78,Powell,PRECINCT #6.78,R,STEVE DAINES,176
2014-gen,us senate,Powell-PRECINCT #4.78,Powell,PRECINCT #4.78,R,STEVE DAINES,149
2014-gen,us senate,Powell-PRECINCT #11.80,Powell,PRECINCT #11.80,R,STEVE DAINES,59
2014-gen,us senate,Powell-PRECINCT #5.78,Powell,PRECINCT #5.78,R,STEVE DAINES,164
2014-gen,us senate,Powell-PRECINCT #10.80,Powell,PRECINCT #10.80,R,STEVE DAINES,46
2014-gen,us senate,Powell-PRECINCT #1.80,Powell,PRECINCT #1.80,R,STEVE DAINES,119
2014-gen,us senate,Powell-PRECINCT #7.78,Powell,PRECINCT #7.78,R,STEVE DAINES,162
2014-gen,us senate,Powell-PRECINCT #7.78,Powell,PRECINCT #7.78,L,ROGER ROOTS,14
2014-gen,us senate,Powell-PRECINCT #5.78,Powell,PRECINCT #5.78,L,ROGER ROOTS,13
2014-gen,us senate,Powell-PRECINCT #10.80,Powell,PRECINCT #10.80,L,ROGER ROOTS,1
2014-gen,us senate,Powell-PRECINCT #1.80,Powell,PRECINCT #1.80,L,ROGER ROOTS,2
2014-gen,us senate,Powell-PRECINCT #2.80,Powell,PRECINCT #2.80,L,ROGER ROOTS,0
2014-gen,us senate,Powell-PRECINCT #12.80,Powell,PRECINCT #12.80,L,ROGER ROOTS,5
2014-gen,us senate,Powell-PRECINCT #16.78,Powell,PRECINCT #16.78,L,ROGER ROOTS,2
2014-gen,us senate,Powell-PRECINCT #6.78,Powell,PRECINCT #6.78,L,ROGER ROOTS,15
2014-gen,us senate,Powell-PRECINCT #4.78,Powell,PRECINCT #4.78,L,ROGER ROOTS,8
2014-gen,us senate,Powell-PRECINCT #11.80,Powell,PRECINCT #11.80,L,ROGER ROOTS,1
2014-gen,us senate,Powell-PRECINCT #3.78,Powell,PRECINCT #3.78,L,ROGER ROOTS,8
2014-gen,us senate,Powell-PRECINCT #14.80,Powell,PRECINCT #14.80,L,ROGER ROOTS,2
2014-gen,us senate,Powell-PRECINCT #8.80,Powell,PRECINCT #8.80,L,ROGER ROOTS,1
2014-gen,us senate,Prairie-PRECINCT NO. 3,Prairie,PRECINCT NO. 3,D,AMANDA CURTIS,26
2014-gen,us senate,Prairie-PRECINCT NO. 1,Prairie,PRECINCT NO. 1,D,AMANDA CURTIS,40
2014-gen,us senate,Prairie-PRECINCT NO. 2,Prairie,PRECINCT NO. 2,D,AMANDA CURTIS,49
2014-gen,us senate,Prairie-PRECINCT NO. 4,Prairie,PRECINCT NO. 4,D,AMANDA CURTIS,19
2014-gen,us senate,Prairie-PRECINCT NO. 4,Prairie,PRECINCT NO. 4,R,STEVE DAINES,148
2014-gen,us senate,Prairie-PRECINCT NO. 1,Prairie,PRECINCT NO. 1,R,STEVE DAINES,117
2014-gen,us senate,Prairie-PRECINCT NO. 2,Prairie,PRECINCT NO. 2,R,STEVE DAINES,91
2014-gen,us senate,Prairie-PRECINCT NO. 3,Prairie,PRECINCT NO. 3,R,STEVE DAINES,102
2014-gen,us senate,Prairie-PRECINCT NO. 1,Prairie,PRECINCT NO. 1,L,ROGER ROOTS,2
2014-gen,us senate,Prairie-PRECINCT NO. 2,Prairie,PRECINCT NO. 2,L,ROGER ROOTS,4
2014-gen,us senate,Prairie-PRECINCT NO. 4,Prairie,PRECINCT NO. 4,L,ROGER ROOTS,4
2014-gen,us senate,Prairie-PRECINCT NO. 3,Prairie,PRECINCT NO. 3,L,ROGER ROOTS,2
2014-gen,us senate,Ravalli-PCT 23,Ravalli,PCT 23,D,AMANDA CURTIS,255
2014-gen,us senate,Ravalli-PCT 24,Ravalli,PCT 24,D,AMANDA CURTIS,326
2014-gen,us senate,Ravalli-PCT 12,Ravalli,PCT 12,D,AMANDA CURTIS,200
2014-gen,us senate,Ravalli-PCT 01,Ravalli,PCT 01,D,AMANDA CURTIS,108
2014-gen,us senate,Ravalli-PCT 03,Ravalli,PCT 03,D,AMANDA CURTIS,137
2014-gen,us senate,Ravalli-PCT 04,Ravalli,PCT 04,D,AMANDA CURTIS,176
2014-gen,us senate,Ravalli-PCT 05,Ravalli,PCT 05,D,AMANDA CURTIS,355
2014-gen,us senate,Ravalli-PCT 06,Ravalli,PCT 06,D,AMANDA CURTIS,252
2014-gen,us senate,Ravalli-PCT 08,Ravalli,PCT 08,D,AMANDA CURTIS,418
2014-gen,us senate,Ravalli-PCT 09,Ravalli,PCT 09,D,AMANDA CURTIS,284
2014-gen,us senate,Ravalli-PCT 10,Ravalli,PCT 10,D,AMANDA CURTIS,250
2014-gen,us senate,Ravalli-PCT 11,Ravalli,PCT 11,D,AMANDA CURTIS,222
2014-gen,us senate,Ravalli-PCT 13,Ravalli,PCT 13,D,AMANDA CURTIS,165
