election,race,key,county,precinct,party,candidate,votes
2016-gen,governor,Custer-S-H SCHOOL,Custer,S-H SCHOOL,R,GREG GIANFORTE AND LESLEY ROBINSON,75
2016-gen,governor,Custer-KINSEY,Custer,KINSEY,R,GREG GIANFORTE AND LESLEY ROBINSON,112
2016-gen,governor,Custer-NAT'L GUARD,Custer,NAT'L GUARD,R,GREG GIANFORTE AND LESLEY ROBINSON,105
2016-gen,secretary of state,Custer-KIRCHER,Custer,KIRCHER,D,MONICA J. LINDEEN,63
2016-gen,secretary of state,Custer-WASHINGTON SCH,Custer,WASHINGTON SCH,D,MONICA J. LINDEEN,336
2016-gen,secretary of state,Custer-CCDHS,Custer,CCDHS,D,MONICA J. LINDEEN,313
2016-gen,secretary of state,Custer-HIGHLAND PARK SCH,Custer,HIGHLAND PARK SCH,D,MONICA J. LINDEEN,427
2016-gen,secretary of state,Custer-JEFFERSON SCH,Custer,JEFFERSON SCH,D,MONICA J. LINDEEN,394
2016-gen,secretary of state,Custer-SHEFFIELD MOON,Custer,SHEFFIELD MOON,D,MONICA J. LINDEEN,56
2016-gen,secretary of state,Custer-RIVERVIEW SCHOOL,Custer,RIVERVIEW SCHOOL,D,MONICA J. LINDEEN,1
2016-gen,secretary of state,Custer-ISMAY CHURCH,Custer,ISMAY CHURCH,D,MONICA J. LINDEEN,3
2016-gen,secretary of state,Custer-KNOWLTON SCH,Custer,KNOWLTON SCH,D,MONICA J. LINDEEN,4
2016-gen,secretary of state,Custer-SPRING CREEK SCH,Custer,SPRING CREEK SCH,D,MONICA J. LINDEEN,3
2016-gen,secretary of state,Custer-SY SCHOOL,Custer,SY SCHOOL,D,MONICA J. LINDEEN,2
2016-gen,secretary of state,Custer-S-H SCHOOL,Custer,S-H SCHOOL,D,MONICA J. LINDEEN,12
2016-gen,secretary of state,Custer-KINSEY,Custer,KINSEY,D,MONICA J. LINDEEN,50
2016-gen,secretary of state,Custer-NAT'L GUARD,Custer,NAT'L GUARD,D,MONICA J. LINDEEN,36
2016-gen,secretary of state,Custer-KIRCHER,Custer,KIRCHER,L,ROGER ROOTS,2
2016-gen,secretary of state,Custer-WASHINGTON SCH,Custer,WASHINGTON SCH,L,ROGER ROOTS,48
2016-gen,secretary of state,Custer-CCDHS,Custer,CCDHS,L,ROGER ROOTS,30
2016-gen,secretary of state,Custer-HIGHLAND PARK SCH,Custer,HIGHLAND PARK SCH,L,ROGER ROOTS,26
2016-gen,secretary of state,Custer-JEFFERSON SCH,Custer,JEFFERSON SCH,L,ROGER ROOTS,48
2016-gen,secretary of state,Custer-SHEFFIELD MOON,Custer,SHEFFIELD MOON,L,ROGER ROOTS,3
2016-gen,secretary of state,Custer-RIVERVIEW SCHOOL,Custer,RIVERVIEW SCHOOL,L,ROGER ROOTS,0
2016-gen,secretary of state,Custer-ISMAY CHURCH,Custer,ISMAY CHURCH,L,ROGER ROOTS,0
2016-gen,secretary of state,Custer-KNOWLTON SCH,Custer,KNOWLTON SCH,L,ROGER ROOTS,3
2016-gen,secretary of state,Custer-SPRING CREEK SCH,Custer,SPRING CREEK SCH,L,ROGER ROOTS,2
2016-gen,secretary of state,Custer-SY SCHOOL,Custer,SY SCHOOL,L,ROGER ROOTS,1
2016-gen,secretary of state,Custer-S-H SCHOOL,Custer,S-H SCHOOL,L,ROGER ROOTS,2
2016-gen,secretary of state,Custer-KINSEY,Custer,KINSEY,L,ROGER ROOTS,1
2016-gen,secretary of state,Custer-NAT'L GUARD,Custer,NAT'L GUARD,L,ROGER ROOTS,2
2016-gen,secretary of state,Custer-KIRCHER,Custer,KIRCHER,R,COREY STAPLETON,120
2016-gen,secretary of state,Custer-WASHINGTON SCH,Custer,WASHINGTON SCH,R,COREY STAPLETON,458
2016-gen,secretary of state,Custer-CCDHS,Custer,CCDHS,R,COREY STAPLETON,596
2016-gen,secretary of state,Custer-HIGHLAND PARK SCH,Custer,HIGHLAND PARK SCH,R,COREY STAPLETON,791
2016-gen,secretary of state,Custer-JEFFERSON SCH,Custer,JEFFERSON SCH,R,COREY STAPLETON,704
2016-gen,secretary of state,Custer-SHEFFIELD MOON,Custer,SHEFFIELD MOON,R,COREY STAPLETON,230
2016-gen,secretary of state,Custer-RIVERVIEW SCHOOL,Custer,RIVERVIEW SCHOOL,R,COREY STAPLETON,23
2016-gen,secretary of state,Custer-ISMAY CHURCH,Custer,ISMAY CHURCH,R,COREY STAPLETON,28
2016-gen,secretary of state,Custer-KNOWLTON SCH,Custer,KNOWLTON SCH,R,COREY STAPLETON,47
2016-gen,secretary of state,Custer-SPRING CREEK SCH,Custer,SPRING CREEK SCH,R,COREY STAPLETON,41
2016-gen,secretary of state,Custer-SY SCHOOL,Custer,SY SCHOOL,R,COREY STAPLETON,25
2016-gen,secretary of state,Custer-S-H SCHOOL,Custer,S-H SCHOOL,R,COREY STAPLETON,76
2016-gen,secretary of state,Custer-KINSEY,Custer,KINSEY,R,COREY STAPLETON,122
2016-gen,secretary of state,Custer-NAT'L GUARD,Custer,NAT'L GUARD,R,COREY STAPLETON,117
2016-gen,attorney general,Custer-KIRCHER,Custer,KIRCHER,R,TIM FOX,144
2016-gen,attorney general,Custer-WASHINGTON SCH,Custer,WASHINGTON SCH,R,TIM FOX,581
2016-gen,attorney general,Custer-CCDHS,Custer,CCDHS,R,TIM FOX,735
2016-gen,attorney general,Custer-HIGHLAND PARK SCH,Custer,HIGHLAND PARK SCH,R,TIM FOX,962
2016-gen,attorney general,Custer-JEFFERSON SCH,Custer,JEFFERSON SCH,R,TIM FOX,858
2016-gen,attorney general,Custer-SHEFFIELD MOON,Custer,SHEFFIELD MOON,R,TIM FOX,252
2016-gen,attorney general,Custer-RIVERVIEW SCHOOL,Custer,RIVERVIEW SCHOOL,R,TIM FOX,26
2016-gen,attorney general,Custer-ISMAY CHURCH,Custer,ISMAY CHURCH,R,TIM FOX,32
2016-gen,attorney general,Custer-KNOWLTON SCH,Custer,KNOWLTON SCH,R,TIM FOX,51
2016-gen,attorney general,Custer-SPRING CREEK SCH,Custer,SPRING CREEK SCH,R,TIM FOX,45
2016-gen,attorney general,Custer-SY SCHOOL,Custer,SY SCHOOL,R,TIM FOX,26
2016-gen,attorney general,Custer-S-H SCHOOL,Custer,S-H SCHOOL,R,TIM FOX,81
2016-gen,attorney general,Custer-KINSEY,Custer,KINSEY,R,TIM FOX,135
2016-gen,attorney general,Custer-NAT'L GUARD,Custer,NAT'L GUARD,R,TIM FOX,129
2016-gen,attorney general,Custer-KIRCHER,Custer,KIRCHER,D,LARRY JENT,37
2016-gen,attorney general,Custer-WASHINGTON SCH,Custer,WASHINGTON SCH,D,LARRY JENT,244
2016-gen,attorney general,Custer-CCDHS,Custer,CCDHS,D,LARRY JENT,185
2016-gen,attorney general,Custer-HIGHLAND PARK SCH,Custer,HIGHLAND PARK SCH,D,LARRY JENT,253
2016-gen,attorney general,Custer-JEFFERSON SCH,Custer,JEFFERSON SCH,D,LARRY JENT,260
2016-gen,attorney general,Custer-SHEFFIELD MOON,Custer,SHEFFIELD MOON,D,LARRY JENT,31
2016-gen,attorney general,Custer-RIVERVIEW SCHOOL,Custer,RIVERVIEW SCHOOL,D,LARRY JENT,1
2016-gen,attorney general,Custer-ISMAY CHURCH,Custer,ISMAY CHURCH,D,LARRY JENT,1
2016-gen,attorney general,Custer-KNOWLTON SCH,Custer,KNOWLTON SCH,D,LARRY JENT,2
2016-gen,attorney general,Custer-SPRING CREEK SCH,Custer,SPRING CREEK SCH,D,LARRY JENT,0
2016-gen,attorney general,Custer-SY SCHOOL,Custer,SY SCHOOL,D,LARRY JENT,2
2016-gen,attorney general,Custer-S-H SCHOOL,Custer,S-H SCHOOL,D,LARRY JENT,7
2016-gen,attorney general,Custer-KINSEY,Custer,KINSEY,D,LARRY JENT,30
2016-gen,attorney general,Custer-NAT'L GUARD,Custer,NAT'L GUARD,D,LARRY JENT,22
2016-gen,state auditor,Custer-KIRCHER,Custer,KIRCHER,D,JESSE LASLOVICH,69
2016-gen,state auditor,Custer-WASHINGTON SCH,Custer,WASHINGTON SCH,D,JESSE LASLOVICH,347
2016-gen,state auditor,Custer-CCDHS,Custer,CCDHS,D,JESSE LASLOVICH,345
2016-gen,state auditor,Custer-HIGHLAND PARK SCH,Custer,HIGHLAND PARK SCH,D,JESSE LASLOVICH,464
2016-gen,state auditor,Custer-JEFFERSON SCH,Custer,JEFFERSON SCH,D,JESSE LASLOVICH,421
2016-gen,state auditor,Custer-SHEFFIELD MOON,Custer,SHEFFIELD MOON,D,JESSE LASLOVICH,54
2016-gen,state auditor,Custer-RIVERVIEW SCHOOL,Custer,RIVERVIEW SCHOOL,D,JESSE LASLOVICH,5
2016-gen,state auditor,Custer-ISMAY CHURCH,Custer,ISMAY CHURCH,D,JESSE LASLOVICH,2
2016-gen,state auditor,Custer-KNOWLTON SCH,Custer,KNOWLTON SCH,D,JESSE LASLOVICH,4
2016-gen,state auditor,Custer-SPRING CREEK SCH,Custer,SPRING CREEK SCH,D,JESSE LASLOVICH,8
2016-gen,state auditor,Custer-SY SCHOOL,Custer,SY SCHOOL,D,JESSE LASLOVICH,2
2016-gen,state auditor,Custer-S-H SCHOOL,Custer,S-H SCHOOL,D,JESSE LASLOVICH,17
2016-gen,state auditor,Custer-KINSEY,Custer,KINSEY,D,JESSE LASLOVICH,53
2016-gen,state auditor,Custer-NAT'L GUARD,Custer,NAT'L GUARD,D,JESSE LASLOVICH,40
2016-gen,state auditor,Custer-KIRCHER,Custer,KIRCHER,R,MATT ROSENDALE,114
2016-gen,state auditor,Custer-WASHINGTON SCH,Custer,WASHINGTON SCH,R,MATT ROSENDALE,472
2016-gen,state auditor,Custer-CCDHS,Custer,CCDHS,R,MATT ROSENDALE,569
2016-gen,state auditor,Custer-HIGHLAND PARK SCH,Custer,HIGHLAND PARK SCH,R,MATT ROSENDALE,751
2016-gen,state auditor,Custer-JEFFERSON SCH,Custer,JEFFERSON SCH,R,MATT ROSENDALE,698
2016-gen,state auditor,Custer-SHEFFIELD MOON,Custer,SHEFFIELD MOON,R,MATT ROSENDALE,221
2016-gen,state auditor,Custer-RIVERVIEW SCHOOL,Custer,RIVERVIEW SCHOOL,R,MATT ROSENDALE,21
2016-gen,state auditor,Custer-ISMAY CHURCH,Custer,ISMAY CHURCH,R,MATT ROSENDALE,30
2016-gen,state auditor,Custer-KNOWLTON SCH,Custer,KNOWLTON SCH,R,MATT ROSENDALE,49
2016-gen,state auditor,Custer-SPRING CREEK SCH,Custer,SPRING CREEK SCH,R,MATT ROSENDALE,38
2016-gen,state auditor,Custer-SY SCHOOL,Custer,SY SCHOOL,R,MATT ROSENDALE,25
2016-gen,state auditor,Custer-S-H SCHOOL,Custer,S-H SCHOOL,R,MATT ROSENDALE,72
2016-gen,state auditor,Custer-KINSEY,Custer,KINSEY,R,MATT ROSENDALE,116
2016-gen,state auditor,Custer-NAT'L GUARD,Custer,NAT'L GUARD,R,MATT ROSENDALE,110
2016-gen,omit,Custer-KIRCHER,Custer,KIRCHER,R,ELSIE ARNTZEN,114
2016-gen,omit,Custer-WASHINGTON SCH,Custer,WASHINGTON SCH,R,ELSIE ARNTZEN,446
2016-gen,omit,Custer-CCDHS,Custer,CCDHS,R,ELSIE ARNTZEN,522
2016-gen,omit,Custer-HIGHLAND PARK SCH,Custer,HIGHLAND PARK SCH,R,ELSIE ARNTZEN,710
2016-gen,omit,Custer-JEFFERSON SCH,Custer,JEFFERSON SCH,R,ELSIE ARNTZEN,648
2016-gen,omit,Custer-SHEFFIELD MOON,Custer,SHEFFIELD MOON,R,ELSIE ARNTZEN,201
2016-gen,omit,Custer-RIVERVIEW SCHOOL,Custer,RIVERVIEW SCHOOL,R,ELSIE ARNTZEN,20
2016-gen,omit,Custer-ISMAY CHURCH,Custer,ISMAY CHURCH,R,ELSIE ARNTZEN,31
2016-gen,omit,Custer-KNOWLTON SCH,Custer,KNOWLTON SCH,R,ELSIE ARNTZEN,48
2016-gen,omit,Custer-SPRING CREEK SCH,Custer,SPRING CREEK SCH,R,ELSIE ARNTZEN,41
2016-gen,omit,Custer-SY SCHOOL,Custer,SY SCHOOL,R,ELSIE ARNTZEN,26
2016-gen,omit,Custer-S-H SCHOOL,Custer,S-H SCHOOL,R,ELSIE ARNTZEN,76
2016-gen,omit,Custer-KINSEY,Custer,KINSEY,R,ELSIE ARNTZEN,108
2016-gen,omit,Custer-NAT'L GUARD,Custer,NAT'L GUARD,R,ELSIE ARNTZEN,117
2016-gen,omit,Custer-KIRCHER,Custer,KIRCHER,D,MELISSA ROMANO,69
2016-gen,omit,Custer-WASHINGTON SCH,Custer,WASHINGTON SCH,D,MELISSA ROMANO,385
2016-gen,omit,Custer-CCDHS,Custer,CCDHS,D,MELISSA ROMANO,398
2016-gen,omit,Custer-HIGHLAND PARK SCH,Custer,HIGHLAND PARK SCH,D,MELISSA ROMANO,513
2016-gen,omit,Custer-JEFFERSON SCH,Custer,JEFFERSON SCH,D,MELISSA ROMANO,483
2016-gen,omit,Custer-SHEFFIELD MOON,Custer,SHEFFIELD MOON,D,MELISSA ROMANO,83
2016-gen,omit,Custer-RIVERVIEW SCHOOL,Custer,RIVERVIEW SCHOOL,D,MELISSA ROMANO,4
2016-gen,omit,Custer-ISMAY CHURCH,Custer,ISMAY CHURCH,D,MELISSA ROMANO,1
2016-gen,omit,Custer-KNOWLTON SCH,Custer,KNOWLTON SCH,D,MELISSA ROMANO,4
2016-gen,omit,Custer-SPRING CREEK SCH,Custer,SPRING CREEK SCH,D,MELISSA ROMANO,3
2016-gen,omit,Custer-SY SCHOOL,Custer,SY SCHOOL,D,MELISSA ROMANO,3
2016-gen,omit,Custer-S-H SCHOOL,Custer,S-H SCHOOL,D,MELISSA ROMANO,13
2016-gen,omit,Custer-KINSEY,Custer,KINSEY,D,MELISSA ROMANO,61
2016-gen,omit,Custer-NAT'L GUARD,Custer,NAT'L GUARD,D,MELISSA ROMANO,34
2016-gen,omit,Custer-KIRCHER,Custer,KIRCHER,R,TONY O'DONNELL,154
2016-gen,omit,Custer-WASHINGTON SCH,Custer,WASHINGTON SCH,R,TONY O'DONNELL,721
2016-gen,omit,Custer-CCDHS,Custer,CCDHS,R,TONY O'DONNELL,794
2016-gen,omit,Custer-HIGHLAND PARK SCH,Custer,HIGHLAND PARK SCH,R,TONY O'DONNELL,1070
2016-gen,omit,Custer-JEFFERSON SCH,Custer,JEFFERSON SCH,R,TONY O'DONNELL,1000
2016-gen,omit,Custer-SHEFFIELD MOON,Custer,SHEFFIELD MOON,R,TONY O'DONNELL,250
2016-gen,omit,Custer-RIVERVIEW SCHOOL,Custer,RIVERVIEW SCHOOL,R,TONY O'DONNELL,22
2016-gen,omit,Custer-ISMAY CHURCH,Custer,ISMAY CHURCH,R,TONY O'DONNELL,28
2016-gen,omit,Custer-KNOWLTON SCH,Custer,KNOWLTON SCH,R,TONY O'DONNELL,47
2016-gen,omit,Custer-SPRING CREEK SCH,Custer,SPRING CREEK SCH,R,TONY O'DONNELL,38
2016-gen,omit,Custer-SY SCHOOL,Custer,SY SCHOOL,R,TONY O'DONNELL,23
2016-gen,omit,Custer-S-H SCHOOL,Custer,S-H SCHOOL,R,TONY O'DONNELL,80
2016-gen,omit,Custer-KINSEY,Custer,KINSEY,R,TONY O'DONNELL,148
2016-gen,omit,Custer-NAT'L GUARD,Custer,NAT'L GUARD,R,TONY O'DONNELL,140
2016-gen,omit,Custer-KIRCHER,Custer,KIRCHER,,YES,157
2016-gen,omit,Custer-WASHINGTON SCH,Custer,WASHINGTON SCH,,YES,663
2016-gen,omit,Custer-CCDHS,Custer,CCDHS,,YES,741
2016-gen,omit,Custer-HIGHLAND PARK SCH,Custer,HIGHLAND PARK SCH,,YES,1002
2016-gen,omit,Custer-JEFFERSON SCH,Custer,JEFFERSON SCH,,YES,933
2016-gen,omit,Custer-SHEFFIELD MOON,Custer,SHEFFIELD MOON,,YES,205
2016-gen,omit,Custer-RIVERVIEW SCHOOL,Custer,RIVERVIEW SCHOOL,,YES,16
2016-gen,omit,Custer-ISMAY CHURCH,Custer,ISMAY CHURCH,,YES,19
2016-gen,omit,Custer-KNOWLTON SCH,Custer,KNOWLTON SCH,,YES,35
2016-gen,omit,Custer-SPRING CREEK SCH,Custer,SPRING CREEK SCH,,YES,34
2016-gen,omit,Custer-SY SCHOOL,Custer,SY SCHOOL,,YES,18
2016-gen,omit,Custer-S-H SCHOOL,Custer,S-H SCHOOL,,YES,67
2016-gen,omit,Custer-KINSEY,Custer,KINSEY,,YES,130
2016-gen,omit,Custer-NAT'L GUARD,Custer,NAT'L GUARD,,YES,119
2016-gen,omit,Custer-KIRCHER,Custer,KIRCHER,,NO,18
2016-gen,omit,Custer-WASHINGTON SCH,Custer,WASHINGTON SCH,,NO,134
2016-gen,omit,Custer-CCDHS,Custer,CCDHS,,NO,123
2016-gen,omit,Custer-HIGHLAND PARK SCH,Custer,HIGHLAND PARK SCH,,NO,154
2016-gen,omit,Custer-JEFFERSON SCH,Custer,JEFFERSON SCH,,NO,160
2016-gen,omit,Custer-SHEFFIELD MOON,Custer,SHEFFIELD MOON,,NO,53
2016-gen,omit,Custer-RIVERVIEW SCHOOL,Custer,RIVERVIEW SCHOOL,,NO,3
2016-gen,omit,Custer-ISMAY CHURCH,Custer,ISMAY CHURCH,,NO,8
2016-gen,omit,Custer-KNOWLTON SCH,Custer,KNOWLTON SCH,,NO,8
2016-gen,omit,Custer-SPRING CREEK SCH,Custer,SPRING CREEK SCH,,NO,7
2016-gen,omit,Custer-SY SCHOOL,Custer,SY SCHOOL,,NO,7
2016-gen,omit,Custer-S-H SCHOOL,Custer,S-H SCHOOL,,NO,20
2016-gen,omit,Custer-KINSEY,Custer,KINSEY,,NO,23
2016-gen,omit,Custer-NAT'L GUARD,Custer,NAT'L GUARD,,NO,22
2016-gen,omit,Custer-KIRCHER,Custer,KIRCHER,N,KRISTEN JURAS,98
2016-gen,omit,Custer-WASHINGTON SCH,Custer,WASHINGTON SCH,N,KRISTEN JURAS,369
2016-gen,omit,Custer-CCDHS,Custer,CCDHS,N,KRISTEN JURAS,430
2016-gen,omit,Custer-HIGHLAND PARK SCH,Custer,HIGHLAND PARK SCH,N,KRISTEN JURAS,524
2016-gen,omit,Custer-JEFFERSON SCH,Custer,JEFFERSON SCH,N,KRISTEN JURAS,540
2016-gen,omit,Custer-SHEFFIELD MOON,Custer,SHEFFIELD MOON,N,KRISTEN JURAS,136
2016-gen,omit,Custer-RIVERVIEW SCHOOL,Custer,RIVERVIEW SCHOOL,N,KRISTEN JURAS,16
2016-gen,omit,Custer-ISMAY CHURCH,Custer,ISMAY CHURCH,N,KRISTEN JURAS,22
2016-gen,omit,Custer-KNOWLTON SCH,Custer,KNOWLTON SCH,N,KRISTEN JURAS,38
2016-gen,omit,Custer-SPRING CREEK SCH,Custer,SPRING CREEK SCH,N,KRISTEN JURAS,29
2016-gen,omit,Custer-SY SCHOOL,Custer,SY SCHOOL,N,KRISTEN JURAS,15
2016-gen,omit,Custer-S-H SCHOOL,Custer,S-H SCHOOL,N,KRISTEN JURAS,38
2016-gen,omit,Custer-KINSEY,Custer,KINSEY,N,KRISTEN JURAS,75
2016-gen,omit,Custer-NAT'L GUARD,Custer,NAT'L GUARD,N,KRISTEN JURAS,82
2016-gen,omit,Custer-KIRCHER,Custer,KIRCHER,N,DIRK SANDEFUR,75
2016-gen,omit,Custer-WASHINGTON SCH,Custer,WASHINGTON SCH,N,DIRK SANDEFUR,387
2016-gen,omit,Custer-CCDHS,Custer,CCDHS,N,DIRK SANDEFUR,426
2016-gen,omit,Custer-HIGHLAND PARK SCH,Custer,HIGHLAND PARK SCH,N,DIRK SANDEFUR,608
2016-gen,omit,Custer-JEFFERSON SCH,Custer,JEFFERSON SCH,N,DIRK SANDEFUR,530
2016-gen,omit,Custer-SHEFFIELD MOON,Custer,SHEFFIELD MOON,N,DIRK SANDEFUR,127
2016-gen,omit,Custer-RIVERVIEW SCHOOL,Custer,RIVERVIEW SCHOOL,N,DIRK SANDEFUR,8
2016-gen,omit,Custer-ISMAY CHURCH,Custer,ISMAY CHURCH,N,DIRK SANDEFUR,3
2016-gen,omit,Custer-KNOWLTON SCH,Custer,KNOWLTON SCH,N,DIRK SANDEFUR,9
2016-gen,omit,Custer-SPRING CREEK SCH,Custer,SPRING CREEK SCH,N,DIRK SANDEFUR,15
2016-gen,omit,Custer-SY SCHOOL,Custer,SY SCHOOL,N,DIRK SANDEFUR,12
2016-gen,omit,Custer-S-H SCHOOL,Custer,S-H SCHOOL,N,DIRK SANDEFUR,40
2016-gen,omit,Custer-KINSEY,Custer,KINSEY,N,DIRK SANDEFUR,81
2016-gen,omit,Custer-NAT'L GUARD,Custer,NAT'L GUARD,N,DIRK SANDEFUR,60
2016-gen,omit,Custer-KIRCHER,Custer,KIRCHER,,YES,154
2016-gen,omit,Custer-WASHINGTON SCH,Custer,WASHINGTON SCH,,YES,650
2016-gen,omit,Custer-CCDHS,Custer,CCDHS,,YES,727
2016-gen,omit,Custer-HIGHLAND PARK SCH,Custer,HIGHLAND PARK SCH,,YES,979
2016-gen,omit,Custer-JEFFERSON SCH,Custer,JEFFERSON SCH,,YES,921
2016-gen,omit,Custer-SHEFFIELD MOON,Custer,SHEFFIELD MOON,,YES,203
2016-gen,omit,Custer-RIVERVIEW SCHOOL,Custer,RIVERVIEW SCHOOL,,YES,16
2016-gen,omit,Custer-ISMAY CHURCH,Custer,ISMAY CHURCH,,YES,18
2016-gen,omit,Custer-KNOWLTON SCH,Custer,KNOWLTON SCH,,YES,36
2016-gen,omit,Custer-SPRING CREEK SCH,Custer,SPRING CREEK SCH,,YES,35
2016-gen,omit,Custer-SY SCHOOL,Custer,SY SCHOOL,,YES,19
2016-gen,omit,Custer-S-H SCHOOL,Custer,S-H SCHOOL,,YES,68
2016-gen,omit,Custer-KINSEY,Custer,KINSEY,,YES,130
2016-gen,omit,Custer-NAT'L GUARD,Custer,NAT'L GUARD,,YES,114
2016-gen,omit,Custer-KIRCHER,Custer,KIRCHER,,NO,14
2016-gen,omit,Custer-WASHINGTON SCH,Custer,WASHINGTON SCH,,NO,138
2016-gen,omit,Custer-CCDHS,Custer,CCDHS,,NO,119
2016-gen,omit,Custer-HIGHLAND PARK SCH,Custer,HIGHLAND PARK SCH,,NO,152
2016-gen,omit,Custer-JEFFERSON SCH,Custer,JEFFERSON SCH,,NO,152
2016-gen,omit,Custer-SHEFFIELD MOON,Custer,SHEFFIELD MOON,,NO,51
2016-gen,omit,Custer-RIVERVIEW SCHOOL,Custer,RIVERVIEW SCHOOL,,NO,3
2016-gen,omit,Custer-ISMAY CHURCH,Custer,ISMAY CHURCH,,NO,10
2016-gen,omit,Custer-KNOWLTON SCH,Custer,KNOWLTON SCH,,NO,6
2016-gen,omit,Custer-SPRING CREEK SCH,Custer,SPRING CREEK SCH,,NO,3
2016-gen,omit,Custer-SY SCHOOL,Custer,SY SCHOOL,,NO,5
2016-gen,omit,Custer-S-H SCHOOL,Custer,S-H SCHOOL,,NO,17
2016-gen,omit,Custer-KINSEY,Custer,KINSEY,,NO,18
2016-gen,omit,Custer-NAT'L GUARD,Custer,NAT'L GUARD,,NO,20
2016-gen,omit,Custer-KIRCHER,Custer,KIRCHER,,YES,161
2016-gen,omit,Custer-WASHINGTON SCH,Custer,WASHINGTON SCH,,YES,681
2016-gen,omit,Custer-CCDHS,Custer,CCDHS,,YES,790
2016-gen,omit,Custer-HIGHLAND PARK SCH,Custer,HIGHLAND PARK SCH,,YES,1024
2016-gen,omit,Custer-JEFFERSON SCH,Custer,JEFFERSON SCH,,YES,952
2016-gen,omit,Custer-SHEFFIELD MOON,Custer,SHEFFIELD MOON,,YES,238
2016-gen,omit,Custer-RIVERVIEW SCHOOL,Custer,RIVERVIEW SCHOOL,,YES,20
2016-gen,omit,Custer-ISMAY CHURCH,Custer,ISMAY CHURCH,,YES,22
2016-gen,omit,Custer-KNOWLTON SCH,Custer,KNOWLTON SCH,,YES,39
2016-gen,omit,Custer-SPRING CREEK SCH,Custer,SPRING CREEK SCH,,YES,39
2016-gen,omit,Custer-SY SCHOOL,Custer,SY SCHOOL,,YES,22
2016-gen,omit,Custer-S-H SCHOOL,Custer,S-H SCHOOL,,YES,72
2016-gen,omit,Custer-KINSEY,Custer,KINSEY,,YES,146
2016-gen,omit,Custer-NAT'L GUARD,Custer,NAT'L GUARD,,YES,121
2016-gen,omit,Custer-KIRCHER,Custer,KIRCHER,,NO,15
2016-gen,omit,Custer-WASHINGTON SCH,Custer,WASHINGTON SCH,,NO,115
2016-gen,omit,Custer-CCDHS,Custer,CCDHS,,NO,87
2016-gen,omit,Custer-HIGHLAND PARK SCH,Custer,HIGHLAND PARK SCH,,NO,139
2016-gen,omit,Custer-JEFFERSON SCH,Custer,JEFFERSON SCH,,NO,141
2016-gen,omit,Custer-SHEFFIELD MOON,Custer,SHEFFIELD MOON,,NO,37
2016-gen,omit,Custer-RIVERVIEW SCHOOL,Custer,RIVERVIEW SCHOOL,,NO,1
2016-gen,omit,Custer-ISMAY CHURCH,Custer,ISMAY CHURCH,,NO,8
2016-gen,omit,Custer-KNOWLTON SCH,Custer,KNOWLTON SCH,,NO,5
2016-gen,omit,Custer-SPRING CREEK SCH,Custer,SPRING CREEK SCH,,NO,2
2016-gen,omit,Custer-SY SCHOOL,Custer,SY SCHOOL,,NO,3
2016-gen,omit,Custer-S-H SCHOOL,Custer,S-H SCHOOL,,NO,12
2016-gen,omit,Custer-KINSEY,Custer,KINSEY,,NO,13
2016-gen,omit,Custer-NAT'L GUARD,Custer,NAT'L GUARD,,NO,17
2016-gen,house,Custer-KIRCHER,Custer,KIRCHER,D,JUDI CRAMER,49
2016-gen,house,Custer-RIVERVIEW SCHOOL,Custer,RIVERVIEW SCHOOL,D,JUDI CRAMER,2
2016-gen,house,Custer-ISMAY CHURCH,Custer,ISMAY CHURCH,D,JUDI CRAMER,1
2016-gen,house,Custer-KNOWLTON SCH,Custer,KNOWLTON SCH,D,JUDI CRAMER,5
2016-gen,house,Custer-SPRING CREEK SCH,Custer,SPRING CREEK SCH,D,JUDI CRAMER,1
2016-gen,house,Custer-KINSEY,Custer,KINSEY,D,JUDI CRAMER,42
2016-gen,house,Custer-NAT'L GUARD,Custer,NAT'L GUARD,D,JUDI CRAMER,26
2016-gen,house,Custer-KIRCHER,Custer,KIRCHER,R,BILL HARRIS,125
2016-gen,house,Custer-RIVERVIEW SCHOOL,Custer,RIVERVIEW SCHOOL,R,BILL HARRIS,25
2016-gen,house,Custer-ISMAY CHURCH,Custer,ISMAY CHURCH,R,BILL HARRIS,29
2016-gen,house,Custer-KNOWLTON SCH,Custer,KNOWLTON SCH,R,BILL HARRIS,47
2016-gen,house,Custer-SPRING CREEK SCH,Custer,SPRING CREEK SCH,R,BILL HARRIS,41
2016-gen,house,Custer-KINSEY,Custer,KINSEY,R,BILL HARRIS,125
2016-gen,house,Custer-NAT'L GUARD,Custer,NAT'L GUARD,R,BILL HARRIS,123
2016-gen,house,Custer-WASHINGTON SCH,Custer,WASHINGTON SCH,R,KENNETH L. HOLMLUND,414
2016-gen,house,Custer-CCDHS,Custer,CCDHS,R,KENNETH L. HOLMLUND,529
2016-gen,house,Custer-HIGHLAND PARK SCH,Custer,HIGHLAND PARK SCH,R,KENNETH L. HOLMLUND,694
2016-gen,house,Custer-JEFFERSON SCH,Custer,JEFFERSON SCH,R,KENNETH L. HOLMLUND,618
2016-gen,house,Custer-WASHINGTON SCH,Custer,WASHINGTON SCH,D,STEVE MUGGLI,433
2016-gen,house,Custer-CCDHS,Custer,CCDHS,D,STEVE MUGGLI,410
